"x","y","CapraIbex","MelesMeles","MyocastorCoypus"
"21.6666771841435","68.3333400263444","NA",1,"NA"
"25.0000106913194","68.3333400263444","NA",1,"NA"
"28.3333441984954","68.3333400263444","NA",1,"NA"
"31.6666777056713","68.3333400263444","NA",1,"NA"
"8.33334315543982","65.0000065191667","NA",1,"NA"
"11.6666766626157","65.0000065191667","NA",1,"NA"
"15.0000101697917","65.0000065191667","NA",1,"NA"
"18.3333436769676","65.0000065191667","NA",1,"NA"
"21.6666771841435","65.0000065191667","NA",1,"NA"
"25.0000106913194","65.0000065191667","NA",1,"NA"
"28.3333441984954","65.0000065191667","NA",1,"NA"
"31.6666777056713","65.0000065191667","NA",1,"NA"
"35.0000112128472","65.0000065191667","NA",1,"NA"
"38.3333447200231","65.0000065191667","NA",1,"NA"
"41.6666782271991","65.0000065191667","NA",1,"NA"
"45.000011734375","65.0000065191667","NA",1,"NA"
"5.00000964826387","61.6666730119889","NA",1,"NA"
"8.33334315543982","61.6666730119889","NA",1,"NA"
"11.6666766626157","61.6666730119889","NA",1,"NA"
"15.0000101697917","61.6666730119889","NA",1,"NA"
"18.3333436769676","61.6666730119889","NA",1,"NA"
"21.6666771841435","61.6666730119889","NA",1,"NA"
"25.0000106913194","61.6666730119889","NA",1,"NA"
"28.3333441984954","61.6666730119889","NA",1,"NA"
"31.6666777056713","61.6666730119889","NA",1,"NA"
"35.0000112128472","61.6666730119889","NA",1,"NA"
"38.3333447200231","61.6666730119889","NA",1,"NA"
"41.6666782271991","61.6666730119889","NA",1,"NA"
"45.000011734375","61.6666730119889","NA",1,"NA"
"48.3333452415509","61.6666730119889","NA",1,"NA"
"-4.9999908732639","58.3333395048111","NA",1,"NA"
"-1.66665736608797","58.3333395048111","NA",1,"NA"
"5.00000964826387","58.3333395048111","NA",1,"NA"
"8.33334315543982","58.3333395048111","NA",1,"NA"
"11.6666766626157","58.3333395048111","NA",1,"NA"
"15.0000101697917","58.3333395048111","NA",1,"NA"
"18.3333436769676","58.3333395048111","NA",1,"NA"
"21.6666771841435","58.3333395048111","NA",1,"NA"
